Player [playerName=null, gameScore=-2, alcoholLevel=0, xMove=3.5, getGameScore()=-2, getAlcoholLevel()=0, getPosX()=368.28234077145754]
Player [playerName=null, gameScore=-378, alcoholLevel=0, xMove=-3.5, getGameScore()=-378, getAlcoholLevel()=0, getPosX()=60.282340771457484]
Player [playerName=null, gameScore=-380, alcoholLevel=0, xMove=-3.5, getGameScore()=-380, getAlcoholLevel()=0, getPosX()=56.782340771457484]
Player [playerName=null, gameScore=-382, alcoholLevel=0, xMove=-3.5, getGameScore()=-382, getAlcoholLevel()=0, getPosX()=53.282340771457484]
Player [playerName=null, gameScore=-384, alcoholLevel=0, xMove=-3.5, getGameScore()=-384, getAlcoholLevel()=0, getPosX()=49.782340771457484]
Player [playerName=null, gameScore=-386, alcoholLevel=0, xMove=-3.5, getGameScore()=-386, getAlcoholLevel()=0, getPosX()=46.282340771457484]
Player [playerName=null, gameScore=-388, alcoholLevel=0, xMove=-3.5, getGameScore()=-388, getAlcoholLevel()=0, getPosX()=42.782340771457484]
Player [playerName=null, gameScore=-390, alcoholLevel=0, xMove=-3.5, getGameScore()=-390, getAlcoholLevel()=0, getPosX()=39.282340771457484]
Player [playerName=null, gameScore=-392, alcoholLevel=0, xMove=-3.5, getGameScore()=-392, getAlcoholLevel()=0, getPosX()=35.782340771457484]
Player [playerName=null, gameScore=-394, alcoholLevel=0, xMove=-3.5, getGameScore()=-394, getAlcoholLevel()=0, getPosX()=32.282340771457484]
Player [playerName=null, gameScore=-396, alcoholLevel=0, xMove=-3.5, getGameScore()=-396, getAlcoholLevel()=0, getPosX()=28.782340771457484]
Player [playerName=null, gameScore=-398, alcoholLevel=0, xMove=-3.5, getGameScore()=-398, getAlcoholLevel()=0, getPosX()=25.282340771457484]
Player [playerName=null, gameScore=-400, alcoholLevel=0, xMove=-3.5, getGameScore()=-400, getAlcoholLevel()=0, getPosX()=21.782340771457484]
Player [playerName=null, gameScore=-402, alcoholLevel=0, xMove=-3.5, getGameScore()=-402, getAlcoholLevel()=0, getPosX()=18.282340771457484]
Player [playerName=null, gameScore=-404, alcoholLevel=0, xMove=-3.5, getGameScore()=-404, getAlcoholLevel()=0, getPosX()=14.782340771457484]
Player [playerName=null, gameScore=-406, alcoholLevel=0, xMove=-3.5, getGameScore()=-406, getAlcoholLevel()=0, getPosX()=11.282340771457484]
Player [playerName=null, gameScore=-408, alcoholLevel=0, xMove=-3.5, getGameScore()=-408, getAlcoholLevel()=0, getPosX()=7.782340771457484]
Player [playerName=null, gameScore=-410, alcoholLevel=0, xMove=-3.5, getGameScore()=-410, getAlcoholLevel()=0, getPosX()=4.282340771457484]
Player [playerName=null, gameScore=-412, alcoholLevel=0, xMove=-3.5, getGameScore()=-412, getAlcoholLevel()=0, getPosX()=0.7823407714574842]
Player [playerName=null, gameScore=-414, alcoholLevel=0, xMove=3.5, getGameScore()=-414, getAlcoholLevel()=0, getPosX()=-2.717659228542516]
Player [playerName=null, gameScore=-416, alcoholLevel=0, xMove=3.5, getGameScore()=-416, getAlcoholLevel()=0, getPosX()=0.7823407714574842]
Player [playerName=null, gameScore=-418, alcoholLevel=0, xMove=3.5, getGameScore()=-418, getAlcoholLevel()=0, getPosX()=4.282340771457484]
Player [playerName=null, gameScore=-420, alcoholLevel=0, xMove=3.5, getGameScore()=-420, getAlcoholLevel()=0, getPosX()=7.782340771457484]
Player [playerName=null, gameScore=-422, alcoholLevel=0, xMove=3.5, getGameScore()=-422, getAlcoholLevel()=0, getPosX()=11.282340771457484]
Player [playerName=null, gameScore=-424, alcoholLevel=0, xMove=3.5, getGameScore()=-424, getAlcoholLevel()=0, getPosX()=14.782340771457484]
Player [playerName=null, gameScore=-426, alcoholLevel=0, xMove=3.5, getGameScore()=-426, getAlcoholLevel()=0, getPosX()=18.282340771457484]
Player [playerName=null, gameScore=-428, alcoholLevel=0, xMove=3.5, getGameScore()=-428, getAlcoholLevel()=0, getPosX()=21.782340771457484]
Player [playerName=null, gameScore=-430, alcoholLevel=0, xMove=3.5, getGameScore()=-430, getAlcoholLevel()=0, getPosX()=25.282340771457484]
Player [playerName=null, gameScore=-432, alcoholLevel=0, xMove=3.5, getGameScore()=-432, getAlcoholLevel()=0, getPosX()=28.782340771457484]
Player [playerName=null, gameScore=-434, alcoholLevel=0, xMove=3.5, getGameScore()=-434, getAlcoholLevel()=0, getPosX()=32.282340771457484]
Player [playerName=null, gameScore=-436, alcoholLevel=0, xMove=3.5, getGameScore()=-436, getAlcoholLevel()=0, getPosX()=35.782340771457484]
Player [playerName=null, gameScore=-438, alcoholLevel=0, xMove=3.5, getGameScore()=-438, getAlcoholLevel()=0, getPosX()=39.282340771457484]
Player [playerName=null, gameScore=-440, alcoholLevel=0, xMove=3.5, getGameScore()=-440, getAlcoholLevel()=0, getPosX()=42.782340771457484]
Player [playerName=null, gameScore=-442, alcoholLevel=0, xMove=3.5, getGameScore()=-442, getAlcoholLevel()=0, getPosX()=46.282340771457484]
Player [playerName=null, gameScore=-444, alcoholLevel=0, xMove=3.5, getGameScore()=-444, getAlcoholLevel()=0, getPosX()=49.782340771457484]
Player [playerName=null, gameScore=-446, alcoholLevel=0, xMove=3.5, getGameScore()=-446, getAlcoholLevel()=0, getPosX()=53.282340771457484]
Player [playerName=null, gameScore=-448, alcoholLevel=0, xMove=3.5, getGameScore()=-448, getAlcoholLevel()=0, getPosX()=56.782340771457484]
Player [playerName=null, gameScore=-450, alcoholLevel=0, xMove=3.5, getGameScore()=-450, getAlcoholLevel()=0, getPosX()=60.282340771457484]
Player [playerName=null, gameScore=-452, alcoholLevel=0, xMove=3.5, getGameScore()=-452, getAlcoholLevel()=0, getPosX()=63.782340771457484]
Player [playerName=null, gameScore=-454, alcoholLevel=0, xMove=3.5, getGameScore()=-454, getAlcoholLevel()=0, getPosX()=67.28234077145748]
Player [playerName=null, gameScore=-456, alcoholLevel=0, xMove=3.5, getGameScore()=-456, getAlcoholLevel()=0, getPosX()=70.78234077145748]
Player [playerName=null, gameScore=-458, alcoholLevel=0, xMove=3.5, getGameScore()=-458, getAlcoholLevel()=0, getPosX()=74.28234077145748]
Player [playerName=null, gameScore=-460, alcoholLevel=0, xMove=3.5, getGameScore()=-460, getAlcoholLevel()=0, getPosX()=77.78234077145748]
Player [playerName=null, gameScore=-462, alcoholLevel=0, xMove=3.5, getGameScore()=-462, getAlcoholLevel()=0, getPosX()=81.28234077145748]
Player [playerName=null, gameScore=-464, alcoholLevel=0, xMove=3.5, getGameScore()=-464, getAlcoholLevel()=0, getPosX()=84.78234077145748]
Player [playerName=null, gameScore=-466, alcoholLevel=0, xMove=3.5, getGameScore()=-466, getAlcoholLevel()=0, getPosX()=88.28234077145748]
Player [playerName=null, gameScore=-468, alcoholLevel=0, xMove=3.5, getGameScore()=-468, getAlcoholLevel()=0, getPosX()=91.78234077145748]
Player [playerName=null, gameScore=-470, alcoholLevel=0, xMove=3.5, getGameScore()=-470, getAlcoholLevel()=0, getPosX()=95.28234077145748]
Player [playerName=null, gameScore=-472, alcoholLevel=0, xMove=3.5, getGameScore()=-472, getAlcoholLevel()=0, getPosX()=98.78234077145748]
Player [playerName=null, gameScore=-474, alcoholLevel=0, xMove=3.5, getGameScore()=-474, getAlcoholLevel()=0, getPosX()=102.28234077145748]
Player [playerName=null, gameScore=-476, alcoholLevel=0, xMove=3.5, getGameScore()=-476, getAlcoholLevel()=0, getPosX()=105.78234077145748]
Player [playerName=null, gameScore=-478, alcoholLevel=0, xMove=3.5, getGameScore()=-478, getAlcoholLevel()=0, getPosX()=109.28234077145748]
Player [playerName=null, gameScore=-480, alcoholLevel=0, xMove=3.5, getGameScore()=-480, getAlcoholLevel()=0, getPosX()=112.78234077145748]
Player [playerName=null, gameScore=-482, alcoholLevel=0, xMove=3.5, getGameScore()=-482, getAlcoholLevel()=0, getPosX()=116.28234077145748]
Player [playerName=null, gameScore=-484, alcoholLevel=0, xMove=3.5, getGameScore()=-484, getAlcoholLevel()=0, getPosX()=119.78234077145748]
Player [playerName=null, gameScore=-486, alcoholLevel=0, xMove=3.5, getGameScore()=-486, getAlcoholLevel()=0, getPosX()=123.28234077145748]
Player [playerName=null, gameScore=-488, alcoholLevel=0, xMove=3.5, getGameScore()=-488, getAlcoholLevel()=0, getPosX()=126.78234077145748]
Player [playerName=null, gameScore=-490, alcoholLevel=0, xMove=3.5, getGameScore()=-490, getAlcoholLevel()=0, getPosX()=130.28234077145748]
Player [playerName=null, gameScore=-492, alcoholLevel=0, xMove=3.5, getGameScore()=-492, getAlcoholLevel()=0, getPosX()=133.78234077145748]
Player [playerName=null, gameScore=-494, alcoholLevel=0, xMove=3.5, getGameScore()=-494, getAlcoholLevel()=0, getPosX()=137.28234077145748]
Player [playerName=null, gameScore=-496, alcoholLevel=0, xMove=3.5, getGameScore()=-496, getAlcoholLevel()=0, getPosX()=140.78234077145748]
Player [playerName=null, gameScore=-498, alcoholLevel=0, xMove=3.5, getGameScore()=-498, getAlcoholLevel()=0, getPosX()=144.28234077145748]
Player [playerName=null, gameScore=-500, alcoholLevel=0, xMove=3.5, getGameScore()=-500, getAlcoholLevel()=0, getPosX()=147.78234077145748]
Player [playerName=null, gameScore=-502, alcoholLevel=0, xMove=3.5, getGameScore()=-502, getAlcoholLevel()=0, getPosX()=151.28234077145748]
Player [playerName=null, gameScore=-504, alcoholLevel=0, xMove=3.5, getGameScore()=-504, getAlcoholLevel()=0, getPosX()=154.78234077145748]
Player [playerName=null, gameScore=-506, alcoholLevel=0, xMove=3.5, getGameScore()=-506, getAlcoholLevel()=0, getPosX()=158.28234077145748]
Player [playerName=null, gameScore=-508, alcoholLevel=0, xMove=3.5, getGameScore()=-508, getAlcoholLevel()=0, getPosX()=161.78234077145748]
Player [playerName=null, gameScore=-510, alcoholLevel=0, xMove=3.5, getGameScore()=-510, getAlcoholLevel()=0, getPosX()=165.28234077145748]
Player [playerName=null, gameScore=-512, alcoholLevel=0, xMove=3.5, getGameScore()=-512, getAlcoholLevel()=0, getPosX()=168.78234077145748]
Player [playerName=null, gameScore=-514, alcoholLevel=0, xMove=3.5, getGameScore()=-514, getAlcoholLevel()=0, getPosX()=172.28234077145748]
Player [playerName=null, gameScore=-516, alcoholLevel=0, xMove=3.5, getGameScore()=-516, getAlcoholLevel()=0, getPosX()=175.78234077145748]
Player [playerName=null, gameScore=-518, alcoholLevel=0, xMove=3.5, getGameScore()=-518, getAlcoholLevel()=0, getPosX()=179.28234077145748]
Player [playerName=null, gameScore=-520, alcoholLevel=0, xMove=3.5, getGameScore()=-520, getAlcoholLevel()=0, getPosX()=182.78234077145748]
Player [playerName=null, gameScore=-522, alcoholLevel=0, xMove=3.5, getGameScore()=-522, getAlcoholLevel()=0, getPosX()=186.28234077145748]
Player [playerName=null, gameScore=-524, alcoholLevel=0, xMove=3.5, getGameScore()=-524, getAlcoholLevel()=0, getPosX()=189.78234077145748]
Player [playerName=null, gameScore=-526, alcoholLevel=0, xMove=3.5, getGameScore()=-526, getAlcoholLevel()=0, getPosX()=193.28234077145748]
Player [playerName=null, gameScore=-528, alcoholLevel=0, xMove=3.5, getGameScore()=-528, getAlcoholLevel()=0, getPosX()=196.78234077145748]
Player [playerName=null, gameScore=-530, alcoholLevel=0, xMove=3.5, getGameScore()=-530, getAlcoholLevel()=0, getPosX()=200.28234077145748]
Player [playerName=null, gameScore=-532, alcoholLevel=0, xMove=3.5, getGameScore()=-532, getAlcoholLevel()=0, getPosX()=203.78234077145748]
Player [playerName=null, gameScore=-534, alcoholLevel=0, xMove=3.5, getGameScore()=-534, getAlcoholLevel()=0, getPosX()=207.28234077145748]
Player [playerName=null, gameScore=-536, alcoholLevel=0, xMove=3.5, getGameScore()=-536, getAlcoholLevel()=0, getPosX()=210.78234077145748]
Player [playerName=null, gameScore=-538, alcoholLevel=0, xMove=3.5, getGameScore()=-538, getAlcoholLevel()=0, getPosX()=214.28234077145748]
Player [playerName=null, gameScore=-540, alcoholLevel=0, xMove=3.5, getGameScore()=-540, getAlcoholLevel()=0, getPosX()=217.78234077145748]
Player [playerName=null, gameScore=-542, alcoholLevel=0, xMove=3.5, getGameScore()=-542, getAlcoholLevel()=0, getPosX()=221.28234077145748]
Player [playerName=null, gameScore=-544, alcoholLevel=0, xMove=3.5, getGameScore()=-544, getAlcoholLevel()=0, getPosX()=224.78234077145748]
Player [playerName=null, gameScore=-546, alcoholLevel=0, xMove=3.5, getGameScore()=-546, getAlcoholLevel()=0, getPosX()=228.28234077145748]
Player [playerName=null, gameScore=-548, alcoholLevel=0, xMove=3.5, getGameScore()=-548, getAlcoholLevel()=0, getPosX()=231.78234077145748]
Player [playerName=null, gameScore=-550, alcoholLevel=0, xMove=3.5, getGameScore()=-550, getAlcoholLevel()=0, getPosX()=235.28234077145748]
Player [playerName=null, gameScore=-552, alcoholLevel=0, xMove=3.5, getGameScore()=-552, getAlcoholLevel()=0, getPosX()=238.78234077145748]
Player [playerName=null, gameScore=-554, alcoholLevel=0, xMove=3.5, getGameScore()=-554, getAlcoholLevel()=0, getPosX()=242.28234077145748]
Player [playerName=null, gameScore=-556, alcoholLevel=0, xMove=3.5, getGameScore()=-556, getAlcoholLevel()=0, getPosX()=245.78234077145748]
Player [playerName=null, gameScore=-558, alcoholLevel=0, xMove=3.5, getGameScore()=-558, getAlcoholLevel()=0, getPosX()=249.28234077145748]
Player [playerName=null, gameScore=-560, alcoholLevel=0, xMove=3.5, getGameScore()=-560, getAlcoholLevel()=0, getPosX()=252.78234077145748]
Player [playerName=null, gameScore=-562, alcoholLevel=0, xMove=3.5, getGameScore()=-562, getAlcoholLevel()=0, getPosX()=256.2823407714575]
Player [playerName=null, gameScore=-564, alcoholLevel=0, xMove=3.5, getGameScore()=-564, getAlcoholLevel()=0, getPosX()=259.7823407714575]
Player [playerName=null, gameScore=-566, alcoholLevel=0, xMove=3.5, getGameScore()=-566, getAlcoholLevel()=0, getPosX()=263.2823407714575]
Player [playerName=null, gameScore=-568, alcoholLevel=0, xMove=3.5, getGameScore()=-568, getAlcoholLevel()=0, getPosX()=266.7823407714575]
Player [playerName=null, gameScore=-570, alcoholLevel=0, xMove=3.5, getGameScore()=-570, getAlcoholLevel()=0, getPosX()=270.2823407714575]
Player [playerName=null, gameScore=-572, alcoholLevel=0, xMove=3.5, getGameScore()=-572, getAlcoholLevel()=0, getPosX()=273.7823407714575]
Player [playerName=null, gameScore=-574, alcoholLevel=0, xMove=3.5, getGameScore()=-574, getAlcoholLevel()=0, getPosX()=277.2823407714575]
Player [playerName=null, gameScore=-576, alcoholLevel=0, xMove=3.5, getGameScore()=-576, getAlcoholLevel()=0, getPosX()=280.7823407714575]
Player [playerName=null, gameScore=-578, alcoholLevel=0, xMove=3.5, getGameScore()=-578, getAlcoholLevel()=0, getPosX()=284.2823407714575]
Player [playerName=null, gameScore=-580, alcoholLevel=0, xMove=3.5, getGameScore()=-580, getAlcoholLevel()=0, getPosX()=287.7823407714575]
Player [playerName=null, gameScore=-582, alcoholLevel=0, xMove=3.5, getGameScore()=-582, getAlcoholLevel()=0, getPosX()=291.2823407714575]
Player [playerName=null, gameScore=-584, alcoholLevel=0, xMove=3.5, getGameScore()=-584, getAlcoholLevel()=0, getPosX()=294.7823407714575]
Player [playerName=null, gameScore=-586, alcoholLevel=0, xMove=3.5, getGameScore()=-586, getAlcoholLevel()=0, getPosX()=298.2823407714575]
Player [playerName=null, gameScore=-588, alcoholLevel=0, xMove=3.5, getGameScore()=-588, getAlcoholLevel()=0, getPosX()=301.7823407714575]
Player [playerName=null, gameScore=-590, alcoholLevel=0, xMove=3.5, getGameScore()=-590, getAlcoholLevel()=0, getPosX()=305.2823407714575]
Player [playerName=null, gameScore=-592, alcoholLevel=0, xMove=3.5, getGameScore()=-592, getAlcoholLevel()=0, getPosX()=308.7823407714575]
Player [playerName=null, gameScore=-594, alcoholLevel=0, xMove=3.5, getGameScore()=-594, getAlcoholLevel()=0, getPosX()=312.2823407714575]
Player [playerName=null, gameScore=-596, alcoholLevel=0, xMove=3.5, getGameScore()=-596, getAlcoholLevel()=0, getPosX()=315.7823407714575]
Player [playerName=null, gameScore=-598, alcoholLevel=0, xMove=3.5, getGameScore()=-598, getAlcoholLevel()=0, getPosX()=319.2823407714575]
Player [playerName=null, gameScore=-600, alcoholLevel=0, xMove=3.5, getGameScore()=-600, getAlcoholLevel()=0, getPosX()=322.7823407714575]
Player [playerName=null, gameScore=-602, alcoholLevel=0, xMove=3.5, getGameScore()=-602, getAlcoholLevel()=0, getPosX()=326.2823407714575]
Player [playerName=null, gameScore=-604, alcoholLevel=0, xMove=3.5, getGameScore()=-604, getAlcoholLevel()=0, getPosX()=329.7823407714575]
Player [playerName=null, gameScore=-606, alcoholLevel=0, xMove=3.5, getGameScore()=-606, getAlcoholLevel()=0, getPosX()=333.2823407714575]
Player [playerName=null, gameScore=-608, alcoholLevel=0, xMove=3.5, getGameScore()=-608, getAlcoholLevel()=0, getPosX()=336.7823407714575]
Player [playerName=null, gameScore=-610, alcoholLevel=0, xMove=3.5, getGameScore()=-610, getAlcoholLevel()=0, getPosX()=340.2823407714575]
Player [playerName=null, gameScore=-612, alcoholLevel=0, xMove=3.5, getGameScore()=-612, getAlcoholLevel()=0, getPosX()=343.7823407714575]
Player [playerName=null, gameScore=-614, alcoholLevel=0, xMove=3.5, getGameScore()=-614, getAlcoholLevel()=0, getPosX()=347.2823407714575]
Player [playerName=null, gameScore=-616, alcoholLevel=0, xMove=3.5, getGameScore()=-616, getAlcoholLevel()=0, getPosX()=350.7823407714575]
Player [playerName=null, gameScore=-618, alcoholLevel=0, xMove=3.5, getGameScore()=-618, getAlcoholLevel()=0, getPosX()=354.2823407714575]
Player [playerName=null, gameScore=-620, alcoholLevel=0, xMove=3.5, getGameScore()=-620, getAlcoholLevel()=0, getPosX()=357.7823407714575]
Player [playerName=null, gameScore=-622, alcoholLevel=0, xMove=3.5, getGameScore()=-622, getAlcoholLevel()=0, getPosX()=361.2823407714575]
Player [playerName=null, gameScore=-624, alcoholLevel=0, xMove=3.5, getGameScore()=-624, getAlcoholLevel()=0, getPosX()=364.7823407714575]
Player [playerName=null, gameScore=-626, alcoholLevel=0, xMove=3.5, getGameScore()=-626, getAlcoholLevel()=0, getPosX()=368.2823407714575]
Player [playerName=null, gameScore=-628, alcoholLevel=0, xMove=3.5, getGameScore()=-628, getAlcoholLevel()=0, getPosX()=371.7823407714575]
Player [playerName=null, gameScore=-630, alcoholLevel=0, xMove=3.5, getGameScore()=-630, getAlcoholLevel()=0, getPosX()=375.2823407714575]
Player [playerName=null, gameScore=-632, alcoholLevel=0, xMove=3.5, getGameScore()=-632, getAlcoholLevel()=0, getPosX()=378.7823407714575]
Player [playerName=null, gameScore=-634, alcoholLevel=0, xMove=3.5, getGameScore()=-634, getAlcoholLevel()=0, getPosX()=382.2823407714575]
Player [playerName=null, gameScore=-636, alcoholLevel=0, xMove=3.5, getGameScore()=-636, getAlcoholLevel()=0, getPosX()=385.7823407714575]
Player [playerName=null, gameScore=-638, alcoholLevel=0, xMove=3.5, getGameScore()=-638, getAlcoholLevel()=0, getPosX()=389.2823407714575]
Player [playerName=null, gameScore=-640, alcoholLevel=0, xMove=3.5, getGameScore()=-640, getAlcoholLevel()=0, getPosX()=392.7823407714575]
Player [playerName=null, gameScore=-642, alcoholLevel=0, xMove=3.5, getGameScore()=-642, getAlcoholLevel()=0, getPosX()=396.2823407714575]
Player [playerName=null, gameScore=-644, alcoholLevel=0, xMove=3.5, getGameScore()=-644, getAlcoholLevel()=0, getPosX()=399.7823407714575]
Player [playerName=null, gameScore=-646, alcoholLevel=0, xMove=3.5, getGameScore()=-646, getAlcoholLevel()=0, getPosX()=403.2823407714575]
Player [playerName=null, gameScore=-648, alcoholLevel=0, xMove=3.5, getGameScore()=-648, getAlcoholLevel()=0, getPosX()=406.7823407714575]
Player [playerName=null, gameScore=-650, alcoholLevel=0, xMove=3.5, getGameScore()=-650, getAlcoholLevel()=0, getPosX()=410.2823407714575]
Player [playerName=null, gameScore=-652, alcoholLevel=0, xMove=3.5, getGameScore()=-652, getAlcoholLevel()=0, getPosX()=413.7823407714575]
Player [playerName=null, gameScore=-654, alcoholLevel=0, xMove=3.5, getGameScore()=-654, getAlcoholLevel()=0, getPosX()=417.2823407714575]
Player [playerName=null, gameScore=-656, alcoholLevel=0, xMove=3.5, getGameScore()=-656, getAlcoholLevel()=0, getPosX()=420.7823407714575]
Player [playerName=null, gameScore=-658, alcoholLevel=0, xMove=3.5, getGameScore()=-658, getAlcoholLevel()=0, getPosX()=424.2823407714575]
Player [playerName=null, gameScore=-660, alcoholLevel=0, xMove=3.5, getGameScore()=-660, getAlcoholLevel()=0, getPosX()=427.7823407714575]
Player [playerName=null, gameScore=-662, alcoholLevel=0, xMove=3.5, getGameScore()=-662, getAlcoholLevel()=0, getPosX()=431.2823407714575]
Player [playerName=null, gameScore=-664, alcoholLevel=0, xMove=3.5, getGameScore()=-664, getAlcoholLevel()=0, getPosX()=434.7823407714575]
Player [playerName=null, gameScore=-666, alcoholLevel=0, xMove=3.5, getGameScore()=-666, getAlcoholLevel()=0, getPosX()=438.2823407714575]
Player [playerName=null, gameScore=-668, alcoholLevel=0, xMove=3.5, getGameScore()=-668, getAlcoholLevel()=0, getPosX()=441.7823407714575]
Player [playerName=null, gameScore=-670, alcoholLevel=0, xMove=3.5, getGameScore()=-670, getAlcoholLevel()=0, getPosX()=445.2823407714575]
Player [playerName=null, gameScore=-672, alcoholLevel=0, xMove=3.5, getGameScore()=-672, getAlcoholLevel()=0, getPosX()=448.7823407714575]
Player [playerName=null, gameScore=-674, alcoholLevel=0, xMove=3.5, getGameScore()=-674, getAlcoholLevel()=0, getPosX()=452.2823407714575]
Player [playerName=null, gameScore=-676, alcoholLevel=0, xMove=3.5, getGameScore()=-676, getAlcoholLevel()=0, getPosX()=455.7823407714575]
Player [playerName=null, gameScore=-678, alcoholLevel=0, xMove=3.5, getGameScore()=-678, getAlcoholLevel()=0, getPosX()=459.2823407714575]
Player [playerName=null, gameScore=-680, alcoholLevel=0, xMove=3.5, getGameScore()=-680, getAlcoholLevel()=0, getPosX()=462.7823407714575]
Player [playerName=null, gameScore=-682, alcoholLevel=0, xMove=3.5, getGameScore()=-682, getAlcoholLevel()=0, getPosX()=466.2823407714575]
Player [playerName=null, gameScore=-684, alcoholLevel=0, xMove=3.5, getGameScore()=-684, getAlcoholLevel()=0, getPosX()=469.7823407714575]
Player [playerName=null, gameScore=-686, alcoholLevel=0, xMove=3.5, getGameScore()=-686, getAlcoholLevel()=0, getPosX()=473.2823407714575]
Player [playerName=null, gameScore=-688, alcoholLevel=0, xMove=3.5, getGameScore()=-688, getAlcoholLevel()=0, getPosX()=476.7823407714575]
Player [playerName=null, gameScore=-690, alcoholLevel=0, xMove=3.5, getGameScore()=-690, getAlcoholLevel()=0, getPosX()=480.2823407714575]
Player [playerName=null, gameScore=-692, alcoholLevel=0, xMove=3.5, getGameScore()=-692, getAlcoholLevel()=0, getPosX()=483.7823407714575]
Player [playerName=null, gameScore=-694, alcoholLevel=0, xMove=3.5, getGameScore()=-694, getAlcoholLevel()=0, getPosX()=487.2823407714575]
Player [playerName=null, gameScore=-696, alcoholLevel=0, xMove=3.5, getGameScore()=-696, getAlcoholLevel()=0, getPosX()=490.7823407714575]
Player [playerName=null, gameScore=-698, alcoholLevel=0, xMove=3.5, getGameScore()=-698, getAlcoholLevel()=0, getPosX()=494.2823407714575]
Player [playerName=null, gameScore=-700, alcoholLevel=0, xMove=3.5, getGameScore()=-700, getAlcoholLevel()=0, getPosX()=497.7823407714575]
Player [playerName=null, gameScore=-702, alcoholLevel=0, xMove=3.5, getGameScore()=-702, getAlcoholLevel()=0, getPosX()=501.2823407714575]
Player [playerName=null, gameScore=-704, alcoholLevel=0, xMove=3.5, getGameScore()=-704, getAlcoholLevel()=0, getPosX()=504.7823407714575]
Player [playerName=null, gameScore=-706, alcoholLevel=0, xMove=3.5, getGameScore()=-706, getAlcoholLevel()=0, getPosX()=508.2823407714575]
Player [playerName=null, gameScore=-708, alcoholLevel=0, xMove=3.5, getGameScore()=-708, getAlcoholLevel()=0, getPosX()=511.7823407714575]
Player [playerName=null, gameScore=-710, alcoholLevel=0, xMove=3.5, getGameScore()=-710, getAlcoholLevel()=0, getPosX()=515.2823407714575]
Player [playerName=null, gameScore=-712, alcoholLevel=0, xMove=3.5, getGameScore()=-712, getAlcoholLevel()=0, getPosX()=518.7823407714575]
Player [playerName=null, gameScore=-714, alcoholLevel=0, xMove=3.5, getGameScore()=-714, getAlcoholLevel()=0, getPosX()=522.2823407714575]
Player [playerName=null, gameScore=-716, alcoholLevel=0, xMove=3.5, getGameScore()=-716, getAlcoholLevel()=0, getPosX()=525.7823407714575]
Player [playerName=null, gameScore=-718, alcoholLevel=0, xMove=3.5, getGameScore()=-718, getAlcoholLevel()=0, getPosX()=529.2823407714575]
Player [playerName=null, gameScore=-720, alcoholLevel=0, xMove=3.5, getGameScore()=-720, getAlcoholLevel()=0, getPosX()=532.7823407714575]
Player [playerName=null, gameScore=-722, alcoholLevel=0, xMove=3.5, getGameScore()=-722, getAlcoholLevel()=0, getPosX()=536.2823407714575]
Player [playerName=null, gameScore=-724, alcoholLevel=0, xMove=3.5, getGameScore()=-724, getAlcoholLevel()=0, getPosX()=539.7823407714575]
Player [playerName=null, gameScore=-726, alcoholLevel=0, xMove=-3.5, getGameScore()=-726, getAlcoholLevel()=0, getPosX()=543.2823407714575]
Player [playerName=null, gameScore=-728, alcoholLevel=0, xMove=-3.5, getGameScore()=-728, getAlcoholLevel()=0, getPosX()=539.7823407714575]
Player [playerName=null, gameScore=-730, alcoholLevel=0, xMove=-3.5, getGameScore()=-730, getAlcoholLevel()=0, getPosX()=536.2823407714575]
Player [playerName=null, gameScore=-732, alcoholLevel=0, xMove=-3.5, getGameScore()=-732, getAlcoholLevel()=0, getPosX()=532.7823407714575]
Player [playerName=null, gameScore=-734, alcoholLevel=0, xMove=-3.5, getGameScore()=-734, getAlcoholLevel()=0, getPosX()=529.2823407714575]
Player [playerName=null, gameScore=-736, alcoholLevel=0, xMove=-3.5, getGameScore()=-736, getAlcoholLevel()=0, getPosX()=525.7823407714575]
Player [playerName=null, gameScore=-738, alcoholLevel=0, xMove=-3.5, getGameScore()=-738, getAlcoholLevel()=0, getPosX()=522.2823407714575]
Player [playerName=null, gameScore=-740, alcoholLevel=0, xMove=-3.5, getGameScore()=-740, getAlcoholLevel()=0, getPosX()=518.7823407714575]
Player [playerName=null, gameScore=-742, alcoholLevel=0, xMove=-3.5, getGameScore()=-742, getAlcoholLevel()=0, getPosX()=515.2823407714575]
Player [playerName=null, gameScore=-744, alcoholLevel=0, xMove=-3.5, getGameScore()=-744, getAlcoholLevel()=0, getPosX()=511.7823407714575]
Player [playerName=null, gameScore=-746, alcoholLevel=0, xMove=-3.5, getGameScore()=-746, getAlcoholLevel()=0, getPosX()=508.2823407714575]
Player [playerName=null, gameScore=-748, alcoholLevel=0, xMove=-3.5, getGameScore()=-748, getAlcoholLevel()=0, getPosX()=504.7823407714575]
Player [playerName=null, gameScore=-750, alcoholLevel=0, xMove=-3.5, getGameScore()=-750, getAlcoholLevel()=0, getPosX()=501.2823407714575]
Player [playerName=null, gameScore=-752, alcoholLevel=0, xMove=-3.5, getGameScore()=-752, getAlcoholLevel()=0, getPosX()=497.7823407714575]
Player [playerName=null, gameScore=-754, alcoholLevel=0, xMove=-3.5, getGameScore()=-754, getAlcoholLevel()=0, getPosX()=494.2823407714575]
Player [playerName=null, gameScore=-756, alcoholLevel=0, xMove=-3.5, getGameScore()=-756, getAlcoholLevel()=0, getPosX()=490.7823407714575]
